date,stationID,number_of_users,average_power_usage
2021-04-23,2-39-79-377,2,1.45818882509518
2021-04-23,2-39-79-378,1,0.829629166666666
2021-04-23,2-39-79-379,1,1.98085688240656
2021-04-23,2-39-81-4550,5,5.89340808464864
2021-04-24,2-39-125-21,1,1.71279988052569
2021-04-24,2-39-81-4550,6,9.90267682251352
2021-04-24,2-39-89-25,1,0.980933977455716
2021-04-25,2-39-125-21,1,0.626398274622574
2021-04-25,2-39-139-28,1,3.47126598283982
2021-04-25,2-39-79-383,1,5.44977113639637
2021-04-25,2-39-81-4550,4,12.2118724640571
2021-04-26,2-39-125-21,1,1.597
2021-04-26,2-39-129-17,1,6.41921540800811
2021-04-26,2-39-79-379,1,2.67784971098266
2021-04-26,2-39-79-380,1,2.15722870272181
2021-04-26,2-39-81-4550,3,8.96480450070323
2021-04-27,2-39-131-30,1,0.139010118043845
2021-04-27,2-39-138-29,1,2.10468003295798
2021-04-27,2-39-79-377,1,2.12058441558442
2021-04-27,2-39-79-379,1,0.060408401008121
2021-04-27,2-39-81-4550,4,6.35881904104144
2021-04-27,2-39-91-437,1,4.97752810529202
2021-04-28,2-39-125-21,2,1.764
2021-04-28,2-39-130-31,1,1.56476685675948
2021-04-28,2-39-138-29,1,0.264375518672199
2021-04-28,2-39-139-28,2,0.978824038867765
2021-04-28,2-39-79-380,1,2.03391097524605
2021-04-28,2-39-81-4550,4,10.5432166558408
2021-04-29,2-39-126-20,1,5.60233155386082
2021-04-29,2-39-129-17,1,2.78735927957768
2021-04-29,2-39-130-31,1,1.42905122643084
2021-04-29,2-39-131-30,1,5.27020338983051
2021-04-29,2-39-79-379,1,3.40297674418605
2021-04-29,2-39-79-383,2,2.7396768800878
2021-04-29,2-39-81-4550,5,12.7857502892292
2021-04-30,2-39-125-21,2,1.44243110419907
2021-04-30,2-39-138-29,1,1.78634500069725
2021-04-30,2-39-139-28,1,2.29021923561529
2021-04-30,2-39-78-362,1,0.98058514107472
2021-04-30,2-39-78-365,1,0.188860034991252
2021-04-30,2-39-79-380,1,1.76224033022474
2021-04-30,2-39-81-4550,3,11.3678013491721
2021-05-01,2-39-129-17,1,4.70274317912218
2021-05-01,2-39-130-31,1,2.52792708917555
2021-05-01,2-39-79-379,2,0.510112938005391
2021-05-01,2-39-81-4550,4,9.16766359909721
2021-05-01,2-39-89-25,1,1.518
2021-05-01,2-39-95-27,1,5.45906051791011
2021-05-02,2-39-125-21,1,0.207958005249344
2021-05-02,2-39-81-4550,4,7.88874986394214
2021-05-02,2-39-90-26,1,1.188
2021-05-03,2-39-127-19,1,0.916
2021-05-03,2-39-131-30,3,1.90510989214232
2021-05-03,2-39-139-28,1,0.254423076923077
2021-05-03,2-39-81-4550,2,9.79299875466999
2021-05-04,2-39-125-21,2,0.519384303435115
2021-05-04,2-39-129-17,1,6.25096302816901
2021-05-04,2-39-131-30,1,4.51142192046557
2021-05-04,2-39-138-29,1,2.45416976523273
2021-05-04,2-39-139-28,1,2.24723021243116
2021-05-04,2-39-79-377,1,1.14927392692444
2021-05-04,2-39-79-379,1,0.98559350132626
2021-05-04,2-39-81-4550,2,7.90375278396437
2021-05-04,2-39-91-437,1,3.88056916243655
2021-05-05,2-39-125-21,1,1.37149154453213
2021-05-05,2-39-129-17,1,0.390392141830379
2021-05-05,2-39-131-30,4,2.08782558552967
2021-05-05,2-39-138-29,1,2.13740274765004
2021-05-05,2-39-139-28,2,1.29609439528024
2021-05-05,2-39-78-365,1,1.11352470588235
2021-05-05,2-39-78-366,1,1.41570973984089
2021-05-05,2-39-79-379,1,2.49063666446062
2021-05-05,2-39-81-4550,1,8.67921340561853
2021-05-06,2-39-125-21,1,0.38194043186895
2021-05-06,2-39-127-19,1,2.3735493279229
2021-05-06,2-39-129-17,1,0.471149953430612
2021-05-06,2-39-131-30,2,3.1938152641831
2021-05-06,2-39-138-29,2,2.08525408167698
2021-05-06,2-39-81-4550,4,13.7710152979888
2021-05-07,2-39-129-17,1,1.858173212142
2021-05-07,2-39-131-30,2,3.31873174357217
2021-05-07,2-39-139-28,1,1.11740069783671
2021-05-07,2-39-79-379,1,2.89072458122322
2021-05-07,2-39-79-380,1,1.66410250382038
2021-05-07,2-39-81-4550,7,10.1068189452774
2021-05-08,2-39-125-21,1,0.232246451612903
2021-05-08,2-39-79-380,1,0.818580692061646
2021-05-08,2-39-81-4550,5,13.8938340695055
2021-05-09,2-39-125-21,1,0.231477999247838
2021-05-09,2-39-131-30,2,1.05575054788516
2021-05-09,2-39-79-379,1,1.57257967572033
2021-05-09,2-39-81-4550,5,11.2734636959379
2021-05-10,2-39-130-31,1,3.66717384967728
2021-05-10,2-39-131-30,1,4.24446612083569
2021-05-10,2-39-138-29,1,1.76505042134832
2021-05-10,2-39-139-28,2,1.60073390337063
2021-05-10,2-39-78-365,1,1.33382104228122
2021-05-10,2-39-79-380,1,5.89415597978195
2021-05-10,2-39-81-4550,3,4.48017127431043
2021-05-11,2-39-125-21,2,0.774836610008964
2021-05-11,2-39-127-561,1,0.0211191672648959
2021-05-11,2-39-129-17,1,1.01746818693694
2021-05-11,2-39-139-28,1,2.447
2021-05-11,2-39-79-379,1,2.08384503491078
2021-05-11,2-39-79-383,1,0.129477520733304
2021-05-11,2-39-81-4550,3,12.0677725938951
2021-05-12,2-39-131-30,1,1.63957248
2021-05-12,2-39-139-28,2,1.03092621668383
2021-05-12,2-39-78-365,1,0.198286812394908
2021-05-12,2-39-79-377,1,1.22728249359522
2021-05-12,2-39-79-379,1,0.0352448611611973
2021-05-12,2-39-79-380,1,1.69283572567783
2021-05-12,2-39-81-4550,4,9.21505411900328
2021-05-12,2-39-83-386,1,1.79386897106109
2021-05-13,2-39-125-21,1,1.25606015037594
2021-05-13,2-39-126-20,1,1.65928917545916
2021-05-13,2-39-128-18,1,4.97532426395939
2021-05-13,2-39-129-17,1,4.614
2021-05-13,2-39-130-31,1,2.80100990643919
2021-05-13,2-39-138-29,1,2.44285464389838
2021-05-13,2-39-79-377,1,2.77919652551574
2021-05-13,2-39-79-378,1,0.726134529147982
2021-05-13,2-39-79-379,1,0.106716447268876
2021-05-13,2-39-81-4550,5,12.2553746220283
2021-05-14,2-39-125-21,1,0.0975422773393461
2021-05-14,2-39-129-17,3,1.73780889718116
2021-05-14,2-39-78-365,1,0.826951432469304
2021-05-14,2-39-79-376,1,6.4246680443359
2021-05-14,2-39-79-378,1,6.49791124260355
2021-05-14,2-39-79-379,1,1.042
2021-05-14,2-39-79-380,1,5.1068994161555
2021-05-14,2-39-79-383,1,0.0786655670103093
2021-05-14,2-39-81-4550,2,7.64141076984756
2021-05-15,2-39-125-21,2,0.264064376522093
2021-05-15,2-39-131-30,2,4.53052050764693
2021-05-15,2-39-139-28,1,2.56240770101925
2021-05-15,2-39-78-365,1,0.85572
2021-05-15,2-39-79-378,1,4.88152089314195
2021-05-15,2-39-79-379,1,2.22650922291994
2021-05-15,2-39-81-4550,5,13.2202113841382
2021-05-15,2-39-89-25,1,0.10078587819947
2021-05-16,2-39-131-30,1,4.80421823617339
2021-05-16,2-39-139-28,1,1.27617786036634
2021-05-16,2-39-78-361,1,6.07443806182855
2021-05-16,2-39-79-379,1,1.56970381231672
2021-05-16,2-39-81-4550,4,4.95555785362813
2021-05-16,2-39-91-437,1,2.28960326662298
2021-05-17,2-39-138-29,1,1.09755618355538
2021-05-17,2-39-139-28,1,2.34395340603314
2021-05-17,2-39-78-365,1,0.238088130774698
2021-05-17,2-39-79-377,1,2.63640933014354
2021-05-17,2-39-81-4550,6,20.191363679385
2021-05-18,2-39-139-28,1,2.26031804206125
2021-05-18,2-39-79-378,1,3.77296619067619
2021-05-18,2-39-79-379,1,0.635026955757398
2021-05-18,2-39-79-380,1,5.33416314592135
2021-05-18,2-39-81-4550,5,12.6553485416337
2021-05-19,2-39-125-21,2,1.61934538307301
2021-05-19,2-39-126-20,1,2.3329761627907
2021-05-19,2-39-127-19,1,1.80049433573635
2021-05-19,2-39-129-17,1,5.82126673732556
2021-05-19,2-39-131-30,1,5.93639143730887
2021-05-19,2-39-139-28,1,2.35824779259816
2021-05-19,2-39-79-377,1,0.127143028846154
2021-05-19,2-39-79-380,1,1.77973636538832
2021-05-19,2-39-81-4550,3,12.1321120438301
2021-05-19,2-39-82-385,1,0.342165667574932
2021-05-19,2-39-89-25,1,1.334
2021-05-19,2-39-91-437,1,0.16141415415668
2021-05-20,2-39-128-18,1,0.481417755991286
2021-05-20,2-39-131-30,2,1.22177273397171
2021-05-20,2-39-78-365,1,1.38059906029757
2021-05-20,2-39-79-379,1,1.20975048787287
2021-05-20,2-39-79-383,1,4.33931311914324
2021-05-20,2-39-81-4550,3,15.0417201633202
2021-05-20,2-39-91-437,1,1.56712840466926
2021-05-21,2-39-125-21,1,2
2021-05-21,2-39-128-18,1,2.71002243076219
2021-05-21,2-39-131-30,2,1.90490917046065
2021-05-21,2-39-139-28,2,1.55033627358417
2021-05-21,2-39-78-365,1,1.14062962962963
2021-05-21,2-39-79-380,1,1.95102963812019
2021-05-21,2-39-79-383,1,2.80402161997564
2021-05-21,2-39-81-4550,5,10.4966400512264
2021-05-22,2-39-130-31,1,1.82533461169703
2021-05-22,2-39-131-30,1,1.23293595342067
2021-05-22,2-39-138-29,1,0.967080132862778
2021-05-22,2-39-139-28,2,3.05922308380555
2021-05-22,2-39-78-365,1,1.93826778539352
2021-05-22,2-39-81-4550,7,11.8523650023589
2021-05-22,2-39-91-437,1,1.34403092419155
2021-05-23,2-39-131-30,2,2.93524051770454
2021-05-23,2-39-139-28,1,3.25564535955747
2021-05-23,2-39-78-365,1,1.2103231316726
2021-05-23,2-39-81-4550,4,12.6219963350785
2021-05-24,2-39-125-21,1,0.767284722222222
2021-05-24,2-39-129-17,1,2.314
2021-05-24,2-39-130-31,1,1.12505547652916
2021-05-24,2-39-131-30,1,4.11619262563968
2021-05-24,2-39-139-28,2,1.82436974072349
2021-05-24,2-39-78-365,2,1.35619577089521
2021-05-24,2-39-79-378,1,2.61893427050554
2021-05-24,2-39-79-380,1,1.70892113564669
2021-05-24,2-39-81-4550,3,7.42613719887765
2021-05-25,2-39-126-20,1,1.41506685432794
2021-05-25,2-39-127-19,1,0.202822638379605
2021-05-25,2-39-129-17,2,4.4249227408716
2021-05-25,2-39-130-31,1,0.244451979045402
2021-05-25,2-39-131-30,1,2.47862918273417
2021-05-25,2-39-139-28,1,3.05566945086192
2021-05-25,2-39-78-365,1,0.836
2021-05-25,2-39-79-379,1,1.40939111354909
2021-05-25,2-39-79-380,1,4.45631736273869
2021-05-25,2-39-81-4550,7,14.7717802091387
2021-05-25,2-39-91-437,2,0.706690170940171
2021-05-26,2-39-125-21,2,1.85372868872253
2021-05-26,2-39-138-29,2,2.25624126525992
2021-05-26,2-39-139-28,2,0.921323135135135
2021-05-26,2-39-78-365,1,0.81378410467652
2021-05-26,2-39-79-380,1,0.930780769230769
2021-05-26,2-39-81-4550,6,5.12417465613
2021-05-26,2-39-83-386,1,0.100849459663232
2021-05-27,2-39-138-29,1,1.93217446270544
2021-05-27,2-39-78-365,1,1.66148950358113
2021-05-27,2-39-79-379,1,1.4690971671662
2021-05-27,2-39-79-383,1,0.762745864269897
2021-05-27,2-39-81-4550,8,14.0956059296928
2021-05-28,2-39-129-17,1,1.48467964438995
2021-05-28,2-39-131-30,1,1.01313959942085
2021-05-28,2-39-139-28,1,2.259831341084
2021-05-28,2-39-78-365,1,0.249318394997394
2021-05-28,2-39-79-378,1,1.84187747781763
2021-05-28,2-39-79-379,1,1.39225196045005
2021-05-28,2-39-79-380,1,2.1199
2021-05-28,2-39-81-4550,6,15.1389058026068
2021-05-29,2-39-125-21,1,1.4336
2021-05-29,2-39-129-17,1,4.9994646728972
2021-05-29,2-39-78-365,1,1.62161481844946
2021-05-29,2-39-81-4550,8,15.5526712471502
2021-05-29,2-39-89-25,1,0.374034311012728
2021-05-29,2-39-91-437,1,3.5047722838243
2021-05-30,2-39-125-21,1,2.54530300165446
2021-05-30,2-39-129-17,1,0.819
2021-05-30,2-39-131-30,1,3.005
2021-05-30,2-39-79-379,1,1.02805120721677
2021-05-30,2-39-81-4550,3,6.35840231801526
2021-05-31,2-39-125-21,1,0.230518873085339
2021-05-31,2-39-130-31,1,0.797897727272727
2021-05-31,2-39-81-4550,3,6.84324451173246
2021-05-31,2-39-91-437,1,2.08846635850026
2021-06-01,2-39-129-17,2,0.593942559613077
2021-06-01,2-39-139-28,1,1.80789899276493
2021-06-01,2-39-79-379,1,2.5257003257329
2021-06-01,2-39-81-4550,5,14.9043028981509
2021-06-02,2-39-125-21,2,1.37710874025441
2021-06-02,2-39-139-28,3,0.547534883388338
2021-06-02,2-39-78-365,1,1.48837883959044
2021-06-02,2-39-79-378,1,3.34690446407889
2021-06-02,2-39-79-379,1,1.194
2021-06-02,2-39-79-380,1,0.407228643025287
2021-06-02,2-39-79-383,1,2.12557208825038
2021-06-02,2-39-81-4550,5,15.1678670210737
2021-06-02,2-39-91-437,1,0.344470622739271
2021-06-03,2-39-126-20,1,0.372132743362832
2021-06-03,2-39-127-19,1,0.1686
2021-06-03,2-39-128-18,1,6.06779484886425
2021-06-03,2-39-129-17,1,2.86133982753114
2021-06-03,2-39-131-30,3,1.25522023496615
2021-06-03,2-39-138-29,1,2.1066402640264
2021-06-03,2-39-139-28,1,0.168535771920387
2021-06-03,2-39-79-380,1,0.104120422465699
2021-06-03,2-39-81-4550,5,13.1496413936682
2021-06-04,2-39-125-21,2,1.1113452326117
2021-06-04,2-39-127-19,1,0.525198661781106
2021-06-04,2-39-131-30,1,2.21081140619263
2021-06-04,2-39-138-29,1,2.11555989583333
2021-06-04,2-39-139-28,1,1.64651686340641
2021-06-04,2-39-81-4550,6,18.3904635963626
2021-06-05,2-39-127-19,1,3.768
2021-06-05,2-39-129-17,1,5.003
2021-06-05,2-39-138-29,2,2.6924438593868
2021-06-05,2-39-139-28,1,4.93611937761506
2021-06-05,2-39-78-365,1,1.00578585742914
2021-06-05,2-39-79-379,1,0.844713444027852
2021-06-05,2-39-79-380,1,2.10086770726714
2021-06-05,2-39-81-4550,7,9.15640999137644
2021-06-05,2-39-91-437,1,1.87324872389791
2021-06-06,2-39-125-21,2,3.17639739827394
2021-06-06,2-39-139-28,2,3.37358031233964
2021-06-06,2-39-78-365,1,0.31695558739255
2021-06-06,2-39-79-379,1,2.52637815723942
2021-06-06,2-39-81-4550,5,7.23399541243736
2021-06-06,2-39-89-25,1,0.122708333333333
2021-06-07,2-39-126-20,1,0.124308136388237
2021-06-07,2-39-131-30,3,2.97718733297346
2021-06-07,2-39-138-29,1,1.57393588020733
2021-06-07,2-39-139-28,1,2.67131563050592
2021-06-07,2-39-78-364,2,0.657881027584755
2021-06-07,2-39-79-379,1,0.699632928150199
2021-06-07,2-39-79-380,1,1.33826341463415
2021-06-07,2-39-81-4550,5,11.1286583117171
2021-06-08,2-39-125-21,1,1.01894336865181
2021-06-08,2-39-127-19,1,1.77159935016246
2021-06-08,2-39-131-30,3,1.46832807313631
2021-06-08,2-39-139-28,1,1.45754638230262
2021-06-08,2-39-81-4550,7,8.74789940878801
2021-06-09,2-39-125-21,2,1.6640447284345
2021-06-09,2-39-131-30,2,4.20604447262578
2021-06-09,2-39-139-28,1,0.525024154589372
2021-06-09,2-39-79-379,1,2.33256476079347
2021-06-09,2-39-79-380,1,1.1221310940812
2021-06-09,2-39-81-4550,6,13.471171826058
2021-06-09,2-39-92-436,1,3.77751843552658
2021-06-10,2-39-125-21,1,1.001
2021-06-10,2-39-128-18,1,2.02640953048353
2021-06-10,2-39-139-28,2,1.39381854480391
2021-06-10,2-39-78-365,1,0.569977493484956
2021-06-10,2-39-79-378,1,2.40290334331741
2021-06-10,2-39-79-380,1,0.685509090909091
2021-06-10,2-39-81-4550,4,11.1684745371381
2021-06-10,2-39-89-25,1,2.05675346938776
2021-06-11,2-39-123-23,1,0.096530772686433
2021-06-11,2-39-125-21,2,2.89367417536364
2021-06-11,2-39-127-19,1,2.76309016539214
2021-06-11,2-39-129-17,1,4.47697968230513
2021-06-11,2-39-131-30,3,1.92252397188226
2021-06-11,2-39-138-29,1,2.72392675751007
2021-06-11,2-39-79-379,1,0.0634737241030824
2021-06-11,2-39-79-380,1,2.10783786647828
2021-06-11,2-39-81-4550,7,14.4193629532918
2021-06-12,2-39-129-17,1,0.927
2021-06-12,2-39-130-31,1,1.54873586474501
2021-06-12,2-39-131-30,1,0.916
2021-06-12,2-39-139-28,2,2.11450750839556
2021-06-12,2-39-78-365,1,0.324142067876874
2021-06-12,2-39-81-4550,7,18.1041666081828
2021-06-13,2-39-125-21,1,2.75305403225807
2021-06-13,2-39-129-17,1,5.7801460634129
2021-06-13,2-39-131-30,1,1.293
2021-06-13,2-39-138-29,1,0.331888125299664
2021-06-13,2-39-78-365,1,0.415628177196805
2021-06-13,2-39-79-379,1,1.00524675324675
2021-06-13,2-39-81-4550,6,9.4281851768825
2021-06-14,2-39-125-21,1,1.37244259818731
2021-06-14,2-39-131-30,2,1.13013014020062
2021-06-14,2-39-139-28,1,0.838172637893684
2021-06-14,2-39-78-365,2,1.2842792381101
2021-06-14,2-39-79-377,1,1.20797943709035
2021-06-14,2-39-79-379,1,0.503550003455664
2021-06-14,2-39-79-380,1,0.91963518155054
2021-06-14,2-39-81-4550,4,9.90787648787971
2021-06-15,2-39-126-20,1,2.25213675213675
2021-06-15,2-39-127-19,1,2.11805338744927
2021-06-15,2-39-129-17,1,4.98067562452687
2021-06-15,2-39-130-31,1,3.1317863114638
2021-06-15,2-39-131-30,1,1.11719933508796
2021-06-15,2-39-139-28,2,0.530201131095589
2021-06-15,2-39-78-365,1,1.61726583210604
2021-06-15,2-39-79-379,1,0.121009875503136
2021-06-15,2-39-79-380,1,0.874
2021-06-15,2-39-81-4550,8,12.3112936504593
2021-06-16,2-39-123-23,1,1.349
2021-06-16,2-39-125-21,1,1.2628
2021-06-16,2-39-139-28,1,1.38178953292065
2021-06-16,2-39-78-365,1,0.429291706846673
2021-06-16,2-39-79-377,1,0.447661018889525
2021-06-16,2-39-79-379,1,0.0423111684958037
2021-06-16,2-39-79-380,1,0.846349983834465
2021-06-16,2-39-81-4550,1,2.45237852932051
2021-06-16,2-39-92-436,1,4.23900619951155
2021-06-17,2-39-126-20,1,1.85168961004973
2021-06-17,2-39-130-31,2,3.07135404041503
2021-06-17,2-39-131-30,1,0.845
2021-06-17,2-39-139-28,1,2.00496944328171
2021-06-17,2-39-78-365,1,0.216457528957529
2021-06-17,2-39-81-4550,6,9.80905254748339
2021-06-17,2-39-89-25,2,3.37096286338428
2021-06-17,2-39-92-436,1,5.95852140255009
2021-06-18,2-39-125-21,2,1.84018198571418
2021-06-18,2-39-129-17,1,3.64267640495029
2021-06-18,2-39-130-31,1,2.37557015179458
2021-06-18,2-39-131-30,1,0.482014918824046
2021-06-18,2-39-139-28,2,1.81395248201793
2021-06-18,2-39-78-361,1,0.011408795962509
2021-06-18,2-39-79-377,1,0.160422196940968
2021-06-18,2-39-79-379,1,0.852385405711512
2021-06-18,2-39-79-380,1,3.63235817858052
2021-06-18,2-39-81-4550,9,17.4715305548833
2021-06-18,2-39-90-26,2,4.62512990756539
2021-06-19,2-39-125-21,1,0.998
2021-06-19,2-39-126-20,1,4.74748596705308
2021-06-19,2-39-131-30,1,1.59089941665194
2021-06-19,2-39-138-29,1,0.933908509998497
2021-06-19,2-39-139-28,1,1.20369944510143
2021-06-19,2-39-81-4550,8,16.8110893370881
2021-06-19,2-39-91-437,1,3.7251376637756
2021-06-20,2-39-125-21,1,2.74154482758621
2021-06-20,2-39-126-20,1,0.889
2021-06-20,2-39-129-17,1,0.282001611485497
2021-06-20,2-39-131-30,1,0.911
2021-06-20,2-39-139-28,1,0.211883516483516
2021-06-20,2-39-78-365,1,0.365926936619718
2021-06-20,2-39-79-379,1,0.593422993492408
2021-06-20,2-39-81-4550,6,14.8147851012374
2021-06-21,2-39-129-17,1,0.984416557407754
2021-06-21,2-39-131-30,1,4.94318117580554
2021-06-21,2-39-139-28,2,1.96622252252252
2021-06-21,2-39-78-365,1,1.172997478221
2021-06-21,2-39-79-379,1,1.76462079326923
2021-06-21,2-39-79-380,1,1.55829983092241
2021-06-21,2-39-81-4550,3,18.2009972527473
2021-06-22,2-39-125-21,1,0.903069147459039
2021-06-22,2-39-127-19,1,2.877248
2021-06-22,2-39-130-31,1,1.88326425702811
2021-06-22,2-39-131-30,1,1.83582285577955
2021-06-22,2-39-138-29,1,1.65899303373856
2021-06-22,2-39-139-28,2,0.646780832888414
2021-06-22,2-39-78-365,1,0.405701478071238
2021-06-22,2-39-79-379,1,0.0778197856964864
2021-06-22,2-39-81-4550,5,15.1705595982921
2021-06-23,2-39-125-21,1,2.17025231368729
2021-06-23,2-39-127-19,1,0.324835648509443
2021-06-23,2-39-129-17,1,4.304
2021-06-23,2-39-131-30,1,0.529876807712908
2021-06-23,2-39-138-29,2,1.81909479164129
2021-06-23,2-39-139-28,2,0.826601191125373
2021-06-23,2-39-78-365,1,1.12640388170055
2021-06-23,2-39-79-377,1,0.260283986279112
2021-06-23,2-39-79-378,1,3.93459962581852
2021-06-23,2-39-79-379,1,1.36298412698413
2021-06-23,2-39-79-380,1,0.735496878901373
2021-06-23,2-39-81-4550,4,12.0426504096178
2021-06-23,2-39-88-24,1,2.465
2021-06-24,2-39-129-17,2,0.699804002192983
2021-06-24,2-39-130-31,2,1.22298676141249
2021-06-24,2-39-131-30,1,0.989775795108639
2021-06-24,2-39-139-28,1,0.828628010926248
2021-06-24,2-39-78-365,1,0.547387372013652
2021-06-24,2-39-79-379,1,0.649822679596279
2021-06-24,2-39-81-4550,7,13.4802252977032
2021-06-24,2-39-89-25,1,2.04909647460197
2021-06-24,2-39-90-26,1,3.23316386890488
2021-06-24,2-39-92-436,1,2.14974512743628
2021-06-25,2-39-129-17,3,1.39847012363885
2021-06-25,2-39-131-30,2,1.28275102880658
2021-06-25,2-39-138-29,2,0.522250194474448
2021-06-25,2-39-139-28,3,0.746867096229217
2021-06-25,2-39-78-365,1,1.82287653736991
2021-06-25,2-39-79-379,1,2.38804863582444
2021-06-25,2-39-81-4550,8,9.75907789206315
2021-06-26,2-39-123-23,1,2.06
2021-06-26,2-39-127-19,1,0.391927621861152
2021-06-26,2-39-130-31,1,0.824
2021-06-26,2-39-131-30,1,1.26783304823811
2021-06-26,2-39-78-365,1,0.322686819830714
2021-06-26,2-39-79-379,1,0.669175349428208
2021-06-26,2-39-81-4550,7,20.0698141377194
2021-06-26,2-39-89-25,1,0.867
2021-06-27,2-39-127-19,1,1.68798343974461
2021-06-27,2-39-139-28,2,0.74334220907096
2021-06-27,2-39-78-365,1,0.38498078291815
2021-06-27,2-39-79-379,1,1.57675422813962
2021-06-27,2-39-81-4550,5,6.0580241156695
2021-06-28,2-39-125-21,1,2.8065236735665
2021-06-28,2-39-131-30,1,0.89
2021-06-28,2-39-139-28,2,1.42081993419773
2021-06-28,2-39-78-365,1,1.56234558248632
2021-06-28,2-39-79-379,1,1.04901089611122
2021-06-28,2-39-79-380,1,6.07179980208244
2021-06-28,2-39-79-381,1,1.15925075872534
2021-06-28,2-39-79-383,1,0.245450753592709
2021-06-28,2-39-81-4550,4,11.2074563121562
2021-06-28,2-39-91-437,1,1.44708645054032
2021-06-28,2-39-92-436,1,4.13076326002587
2021-06-29,2-39-125-21,1,3.60867170243801
2021-06-29,2-39-126-20,1,0.200018604651163
2021-06-29,2-39-127-19,2,1.05223536520348
2021-06-29,2-39-128-18,1,6.21357961653868
2021-06-29,2-39-129-17,1,4.17129543952412
2021-06-29,2-39-131-30,2,2.26346203948708
2021-06-29,2-39-139-28,1,3.03237927074361
2021-06-29,2-39-78-366,2,2.23035261102977
2021-06-29,2-39-81-4550,4,16.9091513434144
2021-06-30,2-39-125-21,1,1.62133540372671
2021-06-30,2-39-126-20,1,5.15682173295455
2021-06-30,2-39-127-19,1,0.366644058600108
2021-06-30,2-39-130-31,1,5.22817660247956
2021-06-30,2-39-131-30,1,0.714585767075933
2021-06-30,2-39-138-29,1,2.7450692124105
2021-06-30,2-39-139-28,4,0.996280477307777
2021-06-30,2-39-79-376,1,0.100377737638293
2021-06-30,2-39-79-380,2,1.68009323719543
2021-06-30,2-39-79-381,1,4.57984226936894
2021-06-30,2-39-81-4550,5,6.67751574483173
2021-06-30,2-39-92-436,1,0.194081881862931
2021-07-01,2-39-125-21,1,0.353971480425201
2021-07-01,2-39-129-17,1,3.11874302158273
2021-07-01,2-39-130-31,1,2.93182641509434
2021-07-01,2-39-131-30,1,0.258303847922735
2021-07-01,2-39-138-29,2,1.27373037633547
2021-07-01,2-39-139-28,1,0.882
2021-07-01,2-39-79-377,1,2.74241492084558
2021-07-01,2-39-79-379,1,0.697021024734982
2021-07-01,2-39-79-380,1,0.444259033261546
2021-07-01,2-39-81-4550,7,16.5001459774451
2021-07-01,2-39-89-25,1,2.95041113653699
2021-07-02,2-39-125-21,2,1.07882143097919
2021-07-02,2-39-127-19,1,5.70310169491525
2021-07-02,2-39-129-17,1,1.685
2021-07-02,2-39-130-31,1,4.37702789363921
2021-07-02,2-39-131-30,1,0.228178062832917
2021-07-02,2-39-139-28,3,1.65067289753218
2021-07-02,2-39-78-360,1,3.3056339234723
2021-07-02,2-39-79-377,1,0.230938053097345
2021-07-02,2-39-79-379,1,1.31815005198106
2021-07-02,2-39-79-380,1,0.703204478805652
2021-07-02,2-39-81-4550,5,15.5411431626186
2021-07-02,2-39-83-386,1,0.909
2021-07-02,2-39-89-25,1,1.80316534229829
2021-07-03,2-39-126-20,1,5.40453386211104
2021-07-03,2-39-128-18,1,3.98661961858006
2021-07-03,2-39-138-29,1,0.222452193475816
2021-07-03,2-39-78-365,1,0.577943481358347
2021-07-03,2-39-81-4550,3,5.42949785221557
2021-07-04,2-39-125-21,1,2.73462229042778
2021-07-04,2-39-130-31,1,1.66971101012188
2021-07-04,2-39-131-30,2,2.64607464592524
2021-07-04,2-39-81-4550,10,10.9015394135106
2021-07-05,2-39-138-29,2,0.136694520124105
2021-07-05,2-39-81-4550,6,7.47705898640237
2021-07-05,2-39-92-436,1,3.09972238566462
2021-07-06,2-39-127-19,1,3.96098452707761
2021-07-06,2-39-128-18,1,1.82561728395062
2021-07-06,2-39-129-17,1,0.772758263639984
2021-07-06,2-39-131-30,2,4.49669212049951
2021-07-06,2-39-138-29,1,0.119160885219988
2021-07-06,2-39-139-28,2,1.30900828253865
2021-07-06,2-39-79-376,1,2.24543022559393
2021-07-06,2-39-79-379,1,1.955
2021-07-06,2-39-79-381,1,1.48956367487424
2021-07-06,2-39-81-4550,6,13.3647327333827
2021-07-07,2-39-125-21,1,1.46624029304029
2021-07-07,2-39-128-18,1,1.603
2021-07-07,2-39-129-17,2,0.899980374065097
2021-07-07,2-39-130-31,1,0.0931173913043478
2021-07-07,2-39-131-30,1,0.886
2021-07-07,2-39-139-28,2,2.32461223182457
2021-07-07,2-39-78-366,1,2.64923013266781
2021-07-07,2-39-79-379,1,6.20927304820095
2021-07-07,2-39-79-381,1,4.63110736514523
2021-07-07,2-39-81-4550,5,13.0215260669328
2021-07-08,2-39-125-21,1,1.40328017241379
2021-07-08,2-39-128-18,1,2.46903787299158
2021-07-08,2-39-129-17,1,3.71330127118644
2021-07-08,2-39-131-30,2,0.624432200224132
2021-07-08,2-39-138-29,3,1.29234569841322
2021-07-08,2-39-139-28,1,0.895
2021-07-08,2-39-79-379,1,1.43157503457815
2021-07-08,2-39-79-380,1,0.785461385151968
2021-07-08,2-39-81-4550,3,8.67214663728271
2021-07-08,2-39-92-436,1,1.39776788770969
2021-07-09,2-39-125-21,2,0.621702378809634
2021-07-09,2-39-129-17,1,0.912
